,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language
4241,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"*Releases on PC* 
About Time",True,english
4242,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Can't play the game because can't recover an playstation account thst I created on PC.,False,english
4243,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Level design is on top, multiple puzzles and great award system. Each location is filled with treasures and focal guides. They tell the story here.

The story telling itself is great. GoW 2018, compared to Ragnarök, felt more ""hopeful"" and positive in a way, whilst Ragnarök setting feels like desperation and end of times (as it should tho). Great work of Santa Monica Studio.

Spoiler [spoiler] Not a fan playing as Atreus. He's got great moves and fun combat, but the Ironwood level was too long and boring in most parts. [/spoiler]

As for PSN account, I've had one before, so it took me literally a few seconds to log in. Not sure how the process goes for those who do not have any accounts, but the fact that it is required in order to play a singleplayer game sucks.

Great game tho.",True,english
4244,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Ogd of awr,True,english
4245,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,It's... insanely good. Makes you wonder and understand about what type of person you really are. 10/10,True,english
4246,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,AMAZING addition to CyberPunk- I even prefer some of the DLC endings over ones from the original game.,True,english
4247,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,absolute cinema,True,english
4248,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,goated,True,english
4249,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"a very solid expansion with really, REALLY good writing. also idris elba is in it, and his performance is a very solid 10/10. 
and now back to playing lucretia my reflection on repeat as i silently despair over solomon reed. 10/10, easily.",True,english
4250,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,Couldn't get into the story enough to finish it.,False,english
4251,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"I was wary of playing Cyberpunk's base game after the reviews when it just came out, but grew increasingly curious about the game after watching the anime. After finally folding and purchasing the base game at a discount, I quickly grew to love the combat system, methods of gaining power, and especially the story the game told. The most important part of any game to me is the story, followed by the combat mechanics, then the graphics. Cyberpunk smashed all my expectations so much so that I purchased Phantom Liberty at full price when I was halfway through the game, solely because I knew I wanted more content before the end of the game. I'm very glad I did. The DLC has been wonderful, and without spoiling it, I would rate it 2 tiers above the base game (7/10 - base, 9/10 DlC, for an average of 8/10). Note that 5/10 simply means ""average"" and reasonable for the experience/price. I fully recommend the DLC if you enjoyed the base game.",True,english
4252,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"""Balls to the Wall"" -- completely bugged.

1. For some reason, when the chase starts and you get hit by a car and continue driving, we did not continue. Our car got pushed to the gate and didn't move. I had to restart.
2. Then when you start fighting scavs, it's needlessly hard. It's my 2nd playthrough, on hard difficulty. On hard, I killed Adam Smasher on 2nd try at just lvl 35 with sucky cyberware, and I'd say Adam Smasher is one of the hardest bosses in the game. This thing took me 5 tries. My advice -- when you get out of car, you get blades. Forget the blades, get back to pistol, find cover and be very careful as they'll shred you very quickly. Be careful with skulls and netrunners. First time I got killed by a runner.
3. After finally doing this, I go to the ""wounded scav"" and... nothing happens. It's bugged again. Trust me, I tried everything and I don't think I did anything unusual to cause it. 

At this point I just lost it. Come on, The DLC had been out for a year now, and the base game is 4 years old at this point. I understand that making games of this scale is hard. Even after 4 years, in the base game content, I still encounter some small bugs but I'm like ""okay, no biggie"". But this is just not acceptable quality.",False,english
4253,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"ending made me cry.

marxist ideology.",True,english
4254,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"worst part of this dlc is it's so much better than the main story. i was far more invested and felt far more emotion during each ending. probably one of the greatest DLCs of all time.

oh and the credits song is called ""phantom liberty"" by Dawid Podsiadło:)",True,english
4255,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"The Phantom Liberty expansion is nowhere as good as the core game. It adds lame challenges such as platform jumping and long car missions. This isn't GTAV, nor is it Dark Souls. No reason to bring in flavors from those games.",False,english
4256,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,the spider wasn't friendly :(,True,english
4257,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"This is the DLC of all time, shit is so magnificent.
",True,english
4258,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"Phantom Liberty made me realize that CDPR has so much more to tell in the Cyberpunk universe, and they’re doing it brilliantly. It’s a visual marvel with wonderfully written characters and an PREEM story. The spy thriller vibe is spot-on, the new weapons are a blast to use, and Dogtown feels perfectly crafted. After playing this, I can’t wait for the sequel.",True,english
4259,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,An AMAZING DLC. An awesome addition to cyberpunk.,True,english
4260,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"One of the greatest comebacks of a game i have seen in a long time. I hope the studio keeps building on this game, I'd gladly put more time into this game with more DLC content added",True,english
4261,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"The best story DLC I have ever played. Amazing story and setpieces, interesting side content, and immersive new area.",True,english
4262,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"Huge world building expansion to base game!
Highly recommended for everyone!",True,english
4263,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"This is very sigma, would recommend, no cap, on skibidi.",True,english
4264,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"An excellent story based DLC spy story addition to CP2077. The start and the finish of the story are cinema worthy in their scope and dramatic work. It does rather lag in the middle whilst you go and do other jobs to fill in time until the main plot resumes. However, this is more an issue with the genre rather than this DLC in particular.
The voice acting is very good, the new weapons, items and locations are good, though most of the good work was done by the 2.0 patch to the base game.
Overall, a very good addition to CP2077, and here's hoping for more, or for similar quality in the next game.",True,english
4265,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"It's shocking to believe that this expansion is something that came out as good as it did despite the base game. The main story to this DLC is a lot more linear than the base game's, and it is all the better for it. There is focus, there is amazing pacing. The characters introduced are likable, which is far more than I can say for quite a few of the characters in the base game. There were decisions given to the player that were hard to make. The game, through these decisions, makes you ask what it is that is important to you. Is it ideals, loyalty, freedom, what aspect of life do you value? And who will suffer for your decision to follow these ideals? It is an excellent narrative with an amazing musical score, great story and wonderful writing, and I cannot recommend it enough. Leagues better than the base game.",True,english
4266,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,good game,True,english
4267,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,10/10 best dlc ever play all of the endings they are all so different and good all the characters are peak too,True,english
4268,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,"PEOPLES EXPECTATIONS ARE SO LOW THEY GIVE THIS ""VERY POSITIVE"" REVIEWS? PHANTOM LIBERTY IS TERRIBLE IM RUNNING AROUND TRYING TO RESCUE A FEMALE PRESIDENT THAT THINKS SHES RAMBO AND CONSTANTLY SCREAMS ""I WILL NOT BE SURROUNDED!"" MILLIONS OF TIMES ... GURL POWER PRESIDENT OF THE US SCREAMS THE SAME LINES FOR HOURS??...I WANTED TO PUNCH MY SCREEN!
 I WILL NEVER BUY A CDPR GAME AGAIN. 1/10",False,english
4269,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,It absolutely slaps.,True,english
4270,Cyberpunk 2077: Phantom Liberty,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138330/header.jpg?t=1706699224,2023-09-25,27920.0,TL;DR stop looking at reviews and play the game! Cyberpunk 2077: Phantom Library is one of the best expansions to one of the best games ever made. I have a gtx 1070 and it ran fine at 1080p most of the time I played at high or ultra but I had to turn it down to medium sometimes.,True,english
